Alert,Date,Time,Lat,Long,Vehicle,Speed
cas_hmw,11-08-2022,16:45:34,12.856991,80.070096,2846,43
cas_hmw,11-08-2022,16:45:41,12.902331,80.093077,805,49
cas_hmw,11-08-2022,16:45:45,12.898474,80.090117,3143,45
cas_hmw,11-08-2022,16:46:00,12.854327,80.068049,2846,47
cas_hmw,11-08-2022,16:46:01,12.899384,80.090796,3143,45
cas_fcw,11-08-2022,16:46:05,12.90427,80.09452,805,42
cas_hmw,11-08-2022,16:46:08,12.900287,80.091495,3143,40
cas_hmw,11-08-2022,16:46:11,12.900287,80.091495,3143,40
cas_hmw,11-08-2022,16:46:15,12.901127,80.092132,3143,39
cas_hmw,11-08-2022,16:46:25,12.905844,80.09572,805,44
cas_hmw,11-08-2022,16:46:26,12.905844,80.09572,805,44
cas_hmw,11-08-2022,16:46:34,12.90195,80.092756,3143,42
cas_hmw,11-08-2022,16:46:35,12.850606,80.065334,2846,48
cas_ldw,11-08-2022,16:47:11,12.905557,80.095492,3143,54
cas_hmw,11-08-2022,16:47:52,12.909082,80.09855,5339,14
cas_hmw,11-08-2022,16:47:53,12.909082,80.09855,5339,14
cas_hmw,11-08-2022,16:48:07,12.909897,80.099789,5339,45
cas_hmw,11-08-2022,16:48:29,12.910151,80.100206,805,45
cas_hmw,11-08-2022,16:48:30,12.9114,80.101264,5339,36
cas_hmw,11-08-2022,16:48:47,12.909552,80.099169,3143,23
cas_hmw,11-08-2022,16:48:55,12.913158,80.101464,5339,41
cas_hmw,11-08-2022,16:48:56,12.909936,80.099797,3143,30
cas_hmw,11-08-2022,16:49:03,12.909936,80.099797,3143,30
cas_hmw,11-08-2022,16:49:13,12.913189,80.101503,805,54
cas_hmw,11-08-2022,16:49:19,12.915674,80.103241,5339,43
cas_hmw,11-08-2022,16:49:28,12.915412,80.102565,805,53
cas_fcw,11-08-2022,16:49:33,12.842309,80.058186,2846,46
cas_hmw,11-08-2022,16:49:41,12.916154,80.105454,5339,53
cas_hmw,11-08-2022,16:49:43,12.911594,80.101269,3143,22
cas_ldw,11-08-2022,16:49:48,12.915962,80.105071,805,56
cas_hmw,11-08-2022,16:49:51,12.915962,80.105071,805,56
cas_hmw,11-08-2022,16:49:52,12.840613,80.056401,2846,34
cas_hmw,11-08-2022,16:49:52,12.840613,80.056401,2846,34
cas_hmw,11-08-2022,16:49:54,12.840613,80.056401,2846,34
cas_hmw,11-08-2022,16:50:14,12.839474,80.055193,2846,27
cas_hmw,11-08-2022,16:50:23,12.916978,80.10704,805,10
cas_hmw,11-08-2022,16:50:43,12.918334,80.108853,5339,56
cas_ldw,11-08-2022,16:50:45,12.838441,80.054063,2846,29
cas_ldw,11-08-2022,16:50:47,12.918768,80.109405,805,61
cas_hmw,11-08-2022,16:50:49,12.838441,80.054063,2846,29
cas_hmw,11-08-2022,16:50:54,12.916611,80.10634,3143,43
cas_ldw,11-08-2022,16:51:05,12.919676,80.110582,805,58
cas_hmw,11-08-2022,16:51:09,12.917562,80.107958,3143,37
cas_ldw,11-08-2022,16:51:21,12.83497,80.050473,2846,56
cas_ldw,11-08-2022,16:51:21,12.922215,80.113306,5339,58
cas_hmw,11-08-2022,16:51:24,12.83497,80.050473,2846,56
cas_hmw,11-08-2022,16:51:37,12.831919,80.047284,2846,58
cas_hmw,11-08-2022,16:51:47,12.920053,80.110946,3143,43
cas_hmw,11-08-2022,16:51:57,12.920786,80.111704,3143,37
cas_hmw,11-08-2022,16:51:59,12.920786,80.111704,3143,37
cas_ldw,11-08-2022,16:52:25,12.827009,80.042078,2846,57
cas_hmw,11-08-2022,16:52:27,12.827009,80.042078,2846,57
cas_ldw,11-08-2022,16:52:46,12.827009,80.042078,2846,57
cas_ldw,11-08-2022,16:52:53,12.824826,80.040218,2846,57
cas_hmw,11-08-2022,16:53:39,12.821476,80.037927,2846,22
cas_ldw,11-08-2022,16:54:28,12.816853,80.034575,2846,58
cas_hmw,11-08-2022,16:55:39,12.928594,80.119709,805,42
cas_ldw,11-08-2022,16:56:03,12.810764,80.030478,2846,58
cas_hmw,11-08-2022,16:57:13,12.922831,80.130347,3143,33
cas_hmw,11-08-2022,16:57:17,12.922831,80.130347,3143,33
cas_hmw,11-08-2022,16:57:20,12.922831,80.130347,3143,33
cas_hmw,11-08-2022,16:57:43,12.931197,80.122281,805,13
cas_hmw,11-08-2022,16:57:44,12.931197,80.122281,805,13
cas_hmw,11-08-2022,16:57:56,12.932216,80.123319,805,46
cas_hmw,11-08-2022,16:59:36,12.922465,80.13852,3143,28
cas_ldw,11-08-2022,17:00:05,12.937667,80.128352,805,55
cas_hmw,11-08-2022,17:00:18,12.773415,80.008912,2846,58
cas_hmw,11-08-2022,17:00:18,12.922551,80.14298,3143,22
cas_hmw,11-08-2022,17:00:40,12.922566,80.144424,3143,42
cas_hmw,11-08-2022,17:01:00,12.769055,80.006809,2846,58
cas_hmw,11-08-2022,17:01:24,12.942451,80.133008,805,19
cas_hmw,11-08-2022,17:01:37,12.9435,80.134076,805,34
cas_hmw,11-08-2022,17:01:44,12.933619,80.124752,5339,37
cas_fcw,11-08-2022,17:01:44,12.761886,80.003809,2846,41
cas_hmw,11-08-2022,17:01:47,12.922734,80.147524,3143,19
cas_ldw,11-08-2022,17:01:50,12.944239,80.134717,805,44
cas_hmw,11-08-2022,17:01:55,12.944239,80.134717,805,44
cas_hmw,11-08-2022,17:02:16,12.764127,80.004602,2846,57
cas_ldw,11-08-2022,17:02:18,12.947318,80.137028,805,48
cas_hmw,11-08-2022,17:02:24,12.947318,80.137028,805,48
cas_hmw,11-08-2022,17:02:34,12.948498,80.137872,805,59
cas_ldw,11-08-2022,17:02:48,12.758173,80.002837,2846,47
cas_hmw,11-08-2022,17:02:56,12.93992,80.130407,5339,55
cas_hmw,11-08-2022,17:03:07,12.95074,80.139694,805,26
cas_hmw,11-08-2022,17:03:08,12.95074,80.139694,805,26
cas_hmw,11-08-2022,17:03:23,12.951312,80.14014,805,30
cas_hmw,11-08-2022,17:03:28,12.923427,80.154755,3143,13
cas_hmw,11-08-2022,17:03:50,12.953633,80.141754,805,45
cas_hmw,11-08-2022,17:04:50,12.923251,80.160599,3143,46
cas_ldw,11-08-2022,17:06:14,12.958086,80.144063,805,46
cas_hmw,11-08-2022,17:06:18,12.920786,80.168344,3143,32
cas_ldw,11-08-2022,17:06:21,12.9593,80.144724,805,61
cas_ldw,11-08-2022,17:07:02,12.9198,80.171476,3143,40
cas_ldw,11-08-2022,17:07:05,12.735835,79.986877,2846,58
cas_fcw,11-08-2022,17:07:21,12.91872,80.175546,3143,56
cas_hmw,11-08-2022,17:07:34,12.91872,80.175546,3143,56
cas_ldw,11-08-2022,17:08:10,12.730199,79.98298,2846,57
cas_pcw,11-08-2022,17:08:18,12.730199,79.98298,2846,57
cas_hmw,11-08-2022,17:09:27,12.963629,80.147117,805,39
cas_hmw,11-08-2022,17:09:41,12.964374,80.14754,805,29
cas_hmw,11-08-2022,17:09:42,12.964374,80.14754,805,29
cas_hmw,11-08-2022,17:09:42,12.964374,80.14754,805,29
cas_hmw,11-08-2022,17:09:43,12.964374,80.14754,805,29
cas_hmw,11-08-2022,17:10:23,12.967448,80.149122,805,47
cas_ldw,11-08-2022,17:10:42,12.969773,80.150258,805,58
cas_hmw,11-08-2022,17:10:46,12.722535,79.981584,2846,42
cas_hmw,11-08-2022,17:11:42,12.705083,79.97377,2846,57
cas_fcw,11-08-2022,17:11:59,12.977198,80.158788,805,56
cas_ldw,11-08-2022,17:12:15,12.97801,80.160017,805,57
cas_hmw,11-08-2022,17:12:46,12.9757,80.15656,805,53
cas_pcw,11-08-2022,17:13:00,12.699953,79.968787,2846,0
cas_hmw,11-08-2022,17:14:37,12.697246,79.972816,2846,0
cas_hmw,11-08-2022,17:15:56,12.984463,80.171715,5339,38
cas_hmw,11-08-2022,17:16:32,12.98819,80.177171,805,21
cas_hmw,11-08-2022,17:16:36,12.988652,80.17779,805,32
cas_hmw,11-08-2022,17:16:50,12.989156,80.178438,805,30
cas_hmw,11-08-2022,17:16:58,12.989643,80.179034,805,34
cas_hmw,11-08-2022,17:16:59,12.696616,79.977082,2846,12
cas_pcw,11-08-2022,17:17:45,12.943772,80.182912,3143,22
cas_hmw,11-08-2022,17:20:02,12.948248,80.184921,3143,23
cas_ldw,11-08-2022,17:20:35,12.994265,80.185969,805,31
cas_pcw,11-08-2022,17:21:21,12.952428,80.186268,3143,28
cas_hmw,11-08-2022,17:21:41,12.997578,80.191095,805,56
cas_hmw,11-08-2022,17:23:13,13.001735,80.1963,805,19
cas_fcw,11-08-2022,17:23:14,13.001735,80.1963,805,19
cas_ldw,11-08-2022,17:23:31,13.002016,80.19801,805,53
cas_hmw,11-08-2022,17:24:02,13.003721,80.20092,805,51
cas_hmw,11-08-2022,17:24:24,13.005594,80.201891,805,56
cas_hmw,11-08-2022,17:24:38,13.007023,80.203496,805,36
cas_hmw,11-08-2022,17:24:45,13.007023,80.203496,805,36
cas_hmw,11-08-2022,17:25:27,13.007605,80.205255,805,52
cas_ldw,11-08-2022,17:25:32,13.007605,80.205255,805,52
cas_hmw,11-08-2022,17:25:42,13.007779,80.206635,805,53
cas_hmw,11-08-2022,17:26:20,13.008876,80.211464,805,40
cas_hmw,11-08-2022,17:26:46,13.003847,80.200928,5339,32
cas_hmw,11-08-2022,17:27:13,13.010717,80.216746,805,45
cas_hmw,11-08-2022,17:27:30,13.011473,80.218593,805,40
cas_hmw,11-08-2022,17:27:32,13.011473,80.218593,805,40
cas_pcw,11-08-2022,17:28:36,12.964762,80.194806,3143,21
cas_hmw,11-08-2022,17:28:47,13.013493,80.222842,805,35
cas_hmw,11-08-2022,17:28:53,13.013493,80.222842,805,35
cas_hmw,11-08-2022,17:29:02,13.01406,80.223541,805,36
cas_hmw,11-08-2022,17:29:07,13.014624,80.224247,805,34
cas_hmw,11-08-2022,17:29:16,13.015185,80.224947,805,38
cas_hmw,11-08-2022,17:29:38,13.014984,80.225938,805,29
cas_hmw,11-08-2022,17:29:44,13.014984,80.225938,805,29
cas_hmw,11-08-2022,17:30:41,12.964758,80.197896,3143,27
cas_hmw,11-08-2022,17:30:42,12.964758,80.197896,3143,27
cas_hmw,11-08-2022,17:30:48,13.009155,80.228521,805,30
cas_hmw,11-08-2022,17:30:55,13.011621,80.219048,5339,43
cas_hmw,11-08-2022,17:31:01,13.009001,80.229363,805,34
cas_hmw,11-08-2022,17:31:10,13.008834,80.23023,805,32
cas_ldw,11-08-2022,17:31:40,12.657895,79.943622,2846,46
cas_ldw,11-08-2022,17:31:43,12.65726,79.942506,2846,56
cas_ldw,11-08-2022,17:32:41,12.65076,79.941688,2846,44
cas_ldw,11-08-2022,17:33:00,12.65076,79.941688,2846,44
cas_ldw,11-08-2022,17:33:08,12.64696,79.940482,2846,57
cas_hmw,11-08-2022,17:33:25,12.644413,79.939067,2846,55
cas_hmw,11-08-2022,17:34:43,12.644413,79.939067,2846,55
cas_hmw,11-08-2022,17:35:20,12.644413,79.939067,2846,55
cas_hmw,11-08-2022,17:37:11,13.027252,80.23413,5339,31
cas_hmw,11-08-2022,17:37:14,13.027252,80.23413,5339,31
cas_hmw,11-08-2022,17:37:15,13.027252,80.23413,5339,31
cas_hmw,11-08-2022,17:37:16,13.027252,80.23413,5339,31
cas_ldw,11-08-2022,17:37:28,12.619707,79.927132,2846,57
cas_ldw,11-08-2022,17:37:54,12.614218,79.925227,2846,57
cas_hmw,11-08-2022,17:38:48,12.607859,79.92156,2846,58
cas_fcw,11-08-2022,17:38:52,12.607859,79.92156,2846,58
cas_ldw,11-08-2022,17:40:36,12.594819,79.919462,2846,58
cas_ldw,11-08-2022,17:41:14,12.587521,79.919485,2846,58
cas_ldw,11-08-2022,17:42:41,12.574747,79.916861,2846,57
cas_ldw,11-08-2022,17:42:54,12.573445,79.916629,2846,58
cas_hmw,11-08-2022,17:43:11,12.573445,79.916629,2846,58
cas_hmw,11-08-2022,17:43:11,13.006775,80.248604,805,33
cas_hmw,11-08-2022,17:43:22,13.006816,80.249588,805,36
cas_hmw,11-08-2022,17:43:24,13.006816,80.249588,805,36
cas_ldw,11-08-2022,17:43:41,12.566794,79.914866,2846,58
cas_hmw,11-08-2022,17:44:07,13.006839,80.251552,805,21
cas_hmw,11-08-2022,17:44:09,13.006839,80.251552,805,21
cas_hmw,11-08-2022,17:44:21,13.00662,80.252306,805,32
cas_hmw,11-08-2022,17:44:30,13.006562,80.253061,805,31
cas_hmw,11-08-2022,17:44:50,13.0066,80.25504,805,38
cas_hmw,11-08-2022,17:45:35,13.006856,80.257803,805,18
cas_hmw,11-08-2022,17:45:36,13.00713,80.258301,805,28
cas_hmw,11-08-2022,17:45:36,13.00713,80.258301,805,28
cas_hmw,11-08-2022,17:45:37,13.00713,80.258301,805,28
cas_ldw,11-08-2022,17:46:01,12.552379,79.907259,2846,58
cas_hmw,11-08-2022,17:46:44,13.009403,80.259057,805,30
cas_hmw,11-08-2022,17:47:02,12.543086,79.904881,2846,36
cas_hmw,11-08-2022,17:47:16,12.54201,79.904679,2846,45
cas_hmw,11-08-2022,17:47:20,12.54201,79.904679,2846,45
cas_hmw,11-08-2022,17:47:27,13.015258,80.259281,805,44
cas_hmw,11-08-2022,17:47:39,12.538982,79.904114,2846,42
cas_hmw,11-08-2022,17:47:47,13.016475,80.259794,805,34
cas_hmw,11-08-2022,17:48:05,13.017381,80.260371,805,45
cas_pcw,11-08-2022,17:48:20,13.018764,80.261308,805,27
cas_pcw,11-08-2022,17:48:42,13.019144,80.261609,805,0
cas_ldw,11-08-2022,17:49:21,12.530943,79.900083,2846,0
cas_hmw,11-08-2022,17:49:37,12.527279,79.898206,2846,59
cas_hmw,11-08-2022,17:50:02,12.524838,79.897021,2846,49
cas_ldw,11-08-2022,17:50:21,12.522627,79.89602,2846,42
cas_ldw,11-08-2022,17:50:53,12.518554,79.892294,2846,57
cas_ldw,11-08-2022,17:51:04,12.518554,79.892294,2846,57
cas_hmw,11-08-2022,17:51:45,12.516412,79.89017,2846,24
cas_pcw,11-08-2022,17:54:56,13.029596,80.266572,805,22
cas_pcw,11-08-2022,17:55:17,13.030712,80.266757,805,22
cas_pcw,11-08-2022,17:58:45,13.05348,80.268514,5339,20
cas_pcw,11-08-2022,17:59:20,13.053375,80.269506,5339,0
cas_pcw,11-08-2022,18:00:02,13.038994,80.267638,805,19
cas_pcw,11-08-2022,18:00:21,13.039902,80.267877,805,15
cas_pcw,11-08-2022,18:00:33,13.053219,80.271388,5339,4
cas_pcw,11-08-2022,18:02:58,13.052923,80.273679,5339,9
cas_fcw,11-08-2022,18:02:59,13.044642,80.266796,805,27
cas_pcw,11-08-2022,18:03:36,13.05423,80.27378,5339,8
cas_pcw,11-08-2022,18:04:10,13.055618,80.273837,5339,23
cas_pcw,11-08-2022,18:04:26,13.05664,80.273914,5339,17
cas_pcw,11-08-2022,18:04:31,13.05664,80.273914,5339,17
cas_pcw,11-08-2022,18:05:48,13.058878,80.27417,5339,2
cas_pcw,11-08-2022,18:06:09,13.059808,80.27429,5339,27
cas_pcw,11-08-2022,18:06:57,13.061599,80.274317,5339,22
cas_pcw,11-08-2022,18:07:02,13.061599,80.274317,5339,22
cas_pcw,11-08-2022,18:08:13,13.064646,80.273948,5339,18
cas_pcw,11-08-2022,18:08:18,13.059072,80.265434,805,16
cas_pcw,11-08-2022,18:08:43,13.065411,80.273794,5339,1
cas_hmw,11-08-2022,18:10:11,13.068141,80.2718,5339,22
cas_hmw,11-08-2022,18:11:25,13.067054,80.268645,5339,29
cas_hmw,11-08-2022,18:14:46,13.072693,80.262592,5339,29
cas_hmw,11-08-2022,18:14:46,13.072693,80.262592,5339,29
cas_hmw,11-08-2022,18:14:47,13.072693,80.262592,5339,29
cas_hmw,11-08-2022,18:17:12,13.071746,80.264382,805,27
cas_hmw,11-08-2022,18:19:05,13.066883,80.253985,5339,11
cas_hmw,11-08-2022,18:19:24,13.067967,80.253173,5339,33
cas_hmw,11-08-2022,18:20:59,13.066428,80.247838,5339,34
cas_pcw,11-08-2022,18:22:04,13.064078,80.249505,5339,18
cas_pcw,11-08-2022,18:22:28,13.063621,80.250607,5339,7
cas_ldw,12-08-2022,06:57:23,12.469538,79.852677,2846,55
cas_ldw,12-08-2022,06:58:25,12.473882,79.856346,2846,56
cas_ldw,12-08-2022,07:00:56,12.493702,79.86993,2846,57
cas_hmw,12-08-2022,07:01:01,12.493702,79.86993,2846,57
cas_ldw,12-08-2022,07:02:21,12.499599,79.87485,2846,51
cas_hmw,12-08-2022,07:03:06,13.062113,80.245361,5339,39
cas_hmw,12-08-2022,07:03:17,13.06282,80.244775,5339,34
cas_ldw,12-08-2022,07:03:56,12.513489,79.884146,2846,49
cas_ldw,12-08-2022,07:04:08,12.513489,79.884146,2846,49
cas_ldw,12-08-2022,07:05:19,12.515332,79.888668,2846,49
cas_fcw,12-08-2022,07:05:36,12.514183,79.887964,2846,57
cas_ldw,12-08-2022,07:06:56,13.062292,80.245007,805,47
cas_hmw,12-08-2022,07:08:36,13.06796,80.247102,805,34
cas_hmw,12-08-2022,07:09:25,13.067442,80.25108,805,38
cas_pcw,12-08-2022,07:11:34,12.512467,79.886238,2846,28
cas_ldw,12-08-2022,07:12:31,12.514845,79.888472,2846,47
cas_ldw,12-08-2022,07:12:37,12.514845,79.888472,2846,47
cas_hmw,12-08-2022,07:13:14,13.073141,80.261596,805,24
cas_pcw,12-08-2022,07:19:43,13.057846,80.2741,5339,22
cas_pcw,12-08-2022,07:19:53,13.057166,80.274004,5339,29
cas_pcw,12-08-2022,07:21:24,13.052876,80.273592,5339,15
cas_pcw,12-08-2022,07:22:58,13.053307,80.271159,5339,16
cas_hmw,12-08-2022,07:30:00,13.054509,80.254057,5339,30
cas_ldw,12-08-2022,07:31:09,13.051764,80.250428,5339,52
cas_ldw,12-08-2022,07:31:25,12.652308,79.940216,2846,57
cas_hmw,12-08-2022,07:32:29,12.658327,79.944122,2846,58
cas_hmw,12-08-2022,07:33:03,13.040514,80.247262,5339,37
cas_hmw,12-08-2022,07:33:05,13.039623,80.247098,5339,35
cas_hmw,12-08-2022,07:33:07,13.039623,80.247098,5339,35
cas_ldw,12-08-2022,07:33:09,12.656875,79.949353,2846,52
cas_hmw,12-08-2022,07:34:51,13.035057,80.245994,5339,28
cas_ldw,12-08-2022,07:34:59,12.659187,79.962417,2846,51
cas_ldw,12-08-2022,07:35:21,12.660242,79.96494,2846,57
cas_hmw,12-08-2022,07:35:26,13.032899,80.243274,5339,25
cas_ldw,12-08-2022,07:36:25,12.664882,79.968995,2846,49
cas_hmw,12-08-2022,07:38:16,13.030498,80.238857,5339,38
cas_hmw,12-08-2022,07:38:31,13.029998,80.237925,5339,46
cas_hmw,12-08-2022,07:38:47,12.674566,79.977042,2846,36
cas_hmw,12-08-2022,07:38:50,13.02838,80.235987,5339,51
cas_ldw,12-08-2022,07:39:29,13.025906,80.231122,5339,58
cas_ldw,12-08-2022,07:40:11,13.022417,80.226665,5339,56
cas_hmw,12-08-2022,07:40:22,12.679866,79.980783,2846,8
cas_hmw,12-08-2022,07:41:05,13.018208,80.224752,5339,41
cas_hmw,12-08-2022,07:41:39,12.684231,79.983365,2846,30
cas_hmw,12-08-2022,07:42:06,13.012862,80.226828,5339,41
cas_hmw,12-08-2022,07:42:09,13.012862,80.226828,5339,41
cas_hmw,12-08-2022,07:42:26,12.687459,79.983012,2846,31
cas_hmw,12-08-2022,07:43:35,13.01095,80.224438,5339,32
cas_hmw,12-08-2022,07:45:09,12.6923,79.979927,2846,35
cas_hmw,12-08-2022,07:45:33,13.01155,80.218925,5339,43
cas_hmw,12-08-2022,07:46:00,13.010725,80.216797,5339,44
cas_pcw,12-08-2022,07:46:28,12.965791,80.202991,3143,48
cas_pcw,12-08-2022,07:47:14,12.965327,80.200133,3143,18
cas_hmw,12-08-2022,07:47:16,13.010725,80.216797,5339,44
cas_fcw,12-08-2022,07:47:20,12.697403,79.974137,2846,44
cas_hmw,12-08-2022,07:48:01,12.697403,79.974137,2846,44
cas_pcw,12-08-2022,07:48:14,12.697802,79.971147,2846,31
cas_hmw,12-08-2022,07:49:47,13.00686,80.240022,805,23
cas_hmw,12-08-2022,07:50:24,13.007595,80.236357,805,50
cas_ldw,12-08-2022,07:51:22,12.70475,79.973369,2846,58
cas_ldw,12-08-2022,07:51:24,13.008375,80.232438,805,58
cas_ldw,12-08-2022,07:51:45,12.709181,79.977382,2846,52
cas_ldw,12-08-2022,07:51:59,13.009021,80.229079,805,45
cas_ldw,12-08-2022,07:52:04,13.009021,80.229079,805,45
cas_ldw,12-08-2022,07:52:15,12.714102,79.980068,2846,57
cas_hmw,12-08-2022,07:52:28,13.010063,80.226302,805,58
cas_ldw,12-08-2022,07:53:05,12.718374,79.98093,2846,58
cas_hmw,12-08-2022,07:53:38,13.00264,80.200681,5339,27
cas_hmw,12-08-2022,07:53:47,13.002014,80.200186,5339,35
cas_ldw,12-08-2022,07:54:05,13.001912,80.198047,5339,55
cas_ldw,12-08-2022,07:54:18,13.011439,80.218673,805,57
cas_hmw,12-08-2022,07:54:28,13.010932,80.217317,805,55
cas_ldw,12-08-2022,07:54:38,13.010361,80.216051,805,52
cas_hmw,12-08-2022,07:54:49,12.727511,79.982563,2846,43
cas_hmw,12-08-2022,07:54:56,12.732639,79.983073,2846,33
cas_hmw,12-08-2022,07:55:07,12.998666,80.192562,5339,25
cas_hmw,12-08-2022,07:55:16,13.008965,80.211795,805,23
cas_hmw,12-08-2022,07:55:29,12.73334,79.98352,2846,30
cas_ldw,12-08-2022,07:55:30,12.997269,80.190858,5339,56
cas_fcw,12-08-2022,07:55:37,12.996407,80.189808,5339,43
cas_ldw,12-08-2022,07:55:42,13.008131,80.209357,805,47
cas_ldw,12-08-2022,07:55:48,13.008131,80.209357,805,47
cas_ldw,12-08-2022,07:55:52,12.736545,79.987178,2846,59
cas_hmw,12-08-2022,07:56:05,13.007725,80.206824,805,46
cas_hmw,12-08-2022,07:56:10,12.995221,80.188036,5339,31
cas_hmw,12-08-2022,07:56:18,12.994864,80.187295,5339,32
cas_hmw,12-08-2022,07:56:19,12.994864,80.187295,5339,32
cas_hmw,12-08-2022,07:57:38,12.993858,80.185302,5339,35
cas_hmw,12-08-2022,07:57:53,12.993355,80.18444,5339,42
cas_hmw,12-08-2022,07:58:08,13.004087,80.201171,805,30
cas_hmw,12-08-2022,07:58:20,13.002366,80.20058,805,39
cas_hmw,12-08-2022,07:58:24,12.991613,80.181723,5339,36
cas_ldw,12-08-2022,07:58:40,13.001879,80.198457,805,55
cas_hmw,12-08-2022,07:58:41,12.990246,80.17994,5339,40
cas_hmw,12-08-2022,07:58:42,12.990246,80.17994,5339,40
cas_hmw,12-08-2022,07:58:43,12.990246,80.17994,5339,40
cas_ldw,12-08-2022,07:58:47,13.001879,80.198457,805,55
cas_ldw,12-08-2022,07:58:56,12.744915,79.993603,2846,51
cas_hmw,12-08-2022,07:59:14,12.988476,80.177748,5339,34
cas_hmw,12-08-2022,07:59:38,12.986987,80.175613,5339,28
cas_ldw,12-08-2022,07:59:43,12.750587,79.998216,2846,57
cas_hmw,12-08-2022,08:00:00,12.986172,80.174441,5339,33
cas_ldw,12-08-2022,08:00:01,12.755484,80.001457,2846,57
cas_ldw,12-08-2022,08:00:08,12.999093,80.193082,805,54
cas_hmw,12-08-2022,08:00:28,12.997262,80.19077,805,56
cas_hmw,12-08-2022,08:00:32,12.984592,80.172056,5339,30
cas_hmw,12-08-2022,08:01:02,12.995455,80.188498,805,40
cas_hmw,12-08-2022,08:01:05,12.982368,80.168332,5339,54
cas_hmw,12-08-2022,08:01:07,12.982368,80.168332,5339,54
cas_ldw,12-08-2022,08:01:10,12.982368,80.168332,5339,54
cas_hmw,12-08-2022,08:01:12,12.994964,80.187496,805,46
cas_hmw,12-08-2022,08:01:14,12.982368,80.168332,5339,54
cas_hmw,12-08-2022,08:01:26,12.98105,80.1661,5339,51
cas_ldw,12-08-2022,08:01:42,12.993156,80.18398,805,58
cas_ldw,12-08-2022,08:01:50,12.764223,80.004483,2846,52
cas_hmw,12-08-2022,08:01:53,12.992415,80.182793,805,52
cas_hmw,12-08-2022,08:02:01,12.764223,80.004483,2846,52
cas_ldw,12-08-2022,08:02:11,12.767976,80.006097,2846,59
cas_hmw,12-08-2022,08:02:16,12.990906,80.180781,805,49
cas_hmw,12-08-2022,08:02:21,12.97979,80.162755,5339,30
cas_hmw,12-08-2022,08:02:26,12.979204,80.161834,5339,48
cas_hmw,12-08-2022,08:02:35,12.97839,80.160726,5339,55
cas_ldw,12-08-2022,08:03:11,12.97592,80.156952,5339,59
cas_hmw,12-08-2022,08:03:18,12.97511,80.155758,5339,48
cas_ldw,12-08-2022,08:03:20,12.771924,80.008047,2846,57
cas_hmw,12-08-2022,08:03:30,12.988709,80.178051,805,32
cas_hmw,12-08-2022,08:03:45,12.97351,80.153414,5339,37
cas_hmw,12-08-2022,08:03:56,12.987643,80.176536,805,34
cas_hmw,12-08-2022,08:04:06,12.987094,80.175722,805,44
cas_hmw,12-08-2022,08:04:32,12.970296,80.150499,5339,42
cas_hmw,12-08-2022,08:04:37,12.969302,80.150067,5339,40
cas_ldw,12-08-2022,08:05:07,12.983192,80.169678,805,53
cas_hmw,12-08-2022,08:05:08,12.96703,80.149042,5339,38
cas_ldw,12-08-2022,08:05:16,12.982455,80.16843,805,58
cas_ldw,12-08-2022,08:05:20,12.981662,80.167189,805,57
cas_ldw,12-08-2022,08:05:22,12.792791,80.0186,2846,58
cas_hmw,12-08-2022,08:05:23,12.966111,80.148594,5339,38
cas_ldw,12-08-2022,08:05:24,12.981662,80.167189,805,57
cas_ldw,12-08-2022,08:05:35,12.980963,80.165927,805,58
cas_hmw,12-08-2022,08:05:49,12.963176,80.146996,5339,54
cas_hmw,12-08-2022,08:06:01,12.961965,80.146311,5339,54
cas_ldw,12-08-2022,08:06:23,12.959479,80.144931,5339,60
cas_hmw,12-08-2022,08:06:53,12.957176,80.143744,5339,45
cas_ldw,12-08-2022,08:07:10,12.977011,80.158638,805,57
cas_ldw,12-08-2022,08:07:21,12.976217,80.157393,805,57
cas_ldw,12-08-2022,08:07:22,12.807541,80.028225,2846,57
cas_hmw,12-08-2022,08:07:36,12.976217,80.157393,805,57
cas_ldw,12-08-2022,08:07:57,12.974548,80.155021,805,50
cas_ldw,12-08-2022,08:08:04,12.973054,80.152744,805,55
cas_hmw,12-08-2022,08:08:05,12.952459,80.141142,5339,21
cas_hmw,12-08-2022,08:08:36,12.949772,80.139076,5339,36
cas_hmw,12-08-2022,08:08:55,12.813693,80.032216,2846,58
cas_hmw,12-08-2022,08:08:57,12.818508,80.035582,2846,56
cas_hmw,12-08-2022,08:09:08,12.81967,80.036399,2846,57
cas_hmw,12-08-2022,08:09:16,12.820779,80.037167,2846,48
cas_hmw,12-08-2022,08:09:24,12.946859,80.136815,5339,40
cas_ldw,12-08-2022,08:09:31,12.821835,80.037862,2846,46
cas_hmw,12-08-2022,08:09:45,12.944306,80.134852,5339,38
cas_ldw,12-08-2022,08:10:01,12.825238,80.040323,2846,57
cas_hmw,12-08-2022,08:10:08,12.942559,80.133328,5339,44
cas_hmw,12-08-2022,08:10:12,12.942559,80.133328,5339,44
cas_ldw,12-08-2022,08:10:20,12.825238,80.040323,2846,57
cas_ldw,12-08-2022,08:10:24,12.825238,80.040323,2846,57
cas_hmw,12-08-2022,08:10:25,12.828452,80.043316,2846,57
cas_ldw,12-08-2022,08:10:27,12.940908,80.131592,5339,50
cas_hmw,12-08-2022,08:10:31,12.940908,80.131592,5339,50
cas_hmw,12-08-2022,08:10:57,12.938284,80.129054,5339,32
cas_hmw,12-08-2022,08:10:57,12.938284,80.129054,5339,32
